"","logFC","logCPM","LR","PValue","FDR"
"Mta2",0.0258369197738735,5.29771745870325,0.028163996774893,0.866723846325439,0.959392003135165
"Ano10",0.0222875984616937,5.22586648002263,0.0281559339831015,0.866742746446889,0.959392003135165
"Nod2",0.0649790390380764,-0.00868850682535558,0.0280760883157782,0.866930064383247,0.959522580783371
"Pnpla6",0.0258370094715993,3.79013880646514,0.0280530424264072,0.866984180951017,0.959522580783371
"Nr1h3",0.0279410865398731,4.52541399730564,0.0279737801869402,0.867170479932821,0.95959762710189
"COX3",-0.034570566287334,12.3065535270422,0.0279474277413101,0.867232479143717,0.95959762710189
"Cwc25",0.0255963843304322,3.86266847580738,0.0279417737403971,0.867245785185818,0.95959762710189
"Prr22",0.0714670297774905,-1.30594297010481,0.0279191919492425,0.86729894264475,0.95959762710189
"Elk3",-0.0307097144374935,3.54956263032644,0.0278883333225046,0.867371619490213,0.959609728929916
"Megf9",-0.0495618597154204,1.87741926378864,0.0277881468114991,0.867607859587385,0.959802773065247
"Gtf2e2",-0.0353437649987965,2.67064602870635,0.0277365292292888,0.867729744861345,0.959825703417387
"Kctd20",0.0313066904372372,5.55282440027427,0.0277270702155867,0.867752093188003,0.959825703417387
"2310034G01Rik",-0.0639650376183447,-1.03984677614673,0.0276961608370931,0.867825148522288,0.959838204189989
"Rtl8c",-0.0387886977479143,1.8791639584796,0.0276513163145977,0.867931214552149,0.959887211312371
"Lrpprc",0.0257762706206213,6.94556734493476,0.0276135811833065,0.868020533985737,0.959896530008274
"Gm13205",-0.0667216524702749,-1.11984029893633,0.0275955840404862,0.86806315549098,0.959896530008274
"Hdac7",0.0282398204901916,4.48660746594554,0.0274073196274429,0.86850986919243,0.960234971766099
"Chid1",0.0370026282796872,3.13939749312991,0.027391484823589,0.868547513777105,0.960234971766099
"Rasgrp4",0.043103280494007,1.1754756088249,0.0273108429323821,0.868739399982498,0.960234971766099
"Utp3",0.0236411294439471,5.25279349587163,0.0272982479061428,0.868769395928518,0.960234971766099
"Jade3",-0.0595620243977484,-0.496388687239291,0.0272828997688956,0.868805958214196,0.960234971766099
"Zswim1",-0.030928125635226,2.98474038817851,0.0272477999902387,0.868889612526516,0.960234971766099
"Gm11725",0.0624326928525037,-0.515822340561192,0.0272246975392458,0.868944703470116,0.960234971766099
"Mnd1-ps",0.0741834709563151,-1.27686589246246,0.0271320011496927,0.869165992458666,0.960234971766099
"Iqce",0.0401474142414857,1.56993329581386,0.0271270537877641,0.869177813929967,0.960234971766099
"Lamp1",0.0274809881582738,8.81190258458121,0.0271243077341126,0.869184375964237,0.960234971766099
"Ddx17",-0.0271605230980833,7.62904812731601,0.0270828053193668,0.869283592683061,0.960234971766099
"Rnf6",0.0233491868179463,5.99176738717836,0.0270776879807819,0.869295831727462,0.960234971766099
"Ctu1",0.0376795068322606,1.91102357620726,0.0270692182908707,0.869316091138967,0.960234971766099
"Lancl1",-0.0224997702076083,4.85521851557609,0.02704569619487,0.869372372831823,0.960234971766099
"Pcbd2",0.0377181132502738,2.38090478787592,0.0270089205488615,0.869460416899293,0.960234971766099
"Nedd8",-0.0222209837406022,5.5913515283602,0.026990833403076,0.869503741669674,0.960234971766099
"Leprotl1",-0.0233675187846419,4.13555958891725,0.0269812140121792,0.869526789404653,0.960234971766099
"Rps19",0.0256670060141148,4.02039290386586,0.0269682292465205,0.86955790715649,0.960234971766099
"Zfp953",0.0490902310548778,0.565765256038194,0.0269458338923496,0.8696115952932,0.960234971766099
"AW146154",-0.0405640607967521,1.68635434790419,0.0269405315306521,0.869624309940866,0.960234971766099
"Clic3",0.058980916985948,-0.0753086272390684,0.0269229063954475,0.869666582870191,0.960234971766099
"Tmem35b",-0.0545538931738863,0.035953936632127,0.0268743165580565,0.869783196594663,0.960247340248511
"Nbeal2",-0.0283554661230791,3.90512437909766,0.0268497001149282,0.869842316418029,0.960247340248511
"Osbpl2",-0.02331823895,4.6316400853348,0.0268156340408954,0.869924176771058,0.960247340248511
"Parp2",-0.0277359150535102,3.32647544717781,0.0268093077866736,0.869939384558488,0.960247340248511
"Xylt2",0.0307093317024688,2.80026537024968,0.026764940043372,0.87004609272305,0.960247340248511
"1600020E01Rik",-0.041016741088791,1.63036404345033,0.0267515329904853,0.870078355680139,0.960247340248511
"Dip2b",0.0270738004126136,3.44233499045926,0.0266989930147528,0.87020486883214,0.960247340248511
"Fh1",-0.0279433050913782,8.03699569940024,0.0266977358547749,0.870207897563873,0.960247340248511
"Ccdc17",0.052637119491868,0.182024706133541,0.0266869833923353,0.870233805233258,0.960247340248511
"Wdr43",0.0269075549104242,5.15961780150482,0.0265875894879697,0.870473545401231,0.960412831721747
"Tbp",-0.0321177979548163,2.62041346663447,0.0265735835622287,0.870507364942159,0.960412831721747
"Kank4",0.04838521392199,1.78800779906936,0.026482825823499,0.870726736054713,0.960574501197951
"Rpgr",0.0439969874196298,1.17574420432306,0.0264618455332242,0.87077750253356,0.960574501197951
"Ctbs",0.0338560287456328,2.42709291446766,0.026431963059693,0.870849845503281,0.960586129349052
"Plekha7",-0.0573646161334588,1.33818503894124,0.026307736149275,0.871151039346506,0.960850170633178
"Polr3f",-0.0247710798037508,3.70760727955721,0.0262812415285131,0.871215371137949,0.960852942141286
"Gng11",-0.0296036246621126,3.2351154649244,0.0262082140609605,0.871392862166699,0.960938769054126
"Ski",0.0227906823081965,5.9392801800071,0.026148357672616,0.871538530617362,0.960938769054126
"Nsun6",-0.0404262061277592,1.81311152500366,0.0261409562915667,0.871556554739285,0.960938769054126
"Efhd1",0.0448246347893296,1.76367092092049,0.0261405808987494,0.871557468979776,0.960938769054126
"Cdc42se1",-0.022825812968341,4.58104669961563,0.0261221706604289,0.871602313975749,0.960938769054126
"Incenp",0.0433571839448244,1.46502334585417,0.0260343510564143,0.871816454845339,0.961082015255541
"Cs",0.028695410503257,9.62581174042587,0.0260181868123937,0.871855910384297,0.961082015255541
"Gm34934",-0.0367910912579271,2.06474255907304,0.0259856924010133,0.871935264533494,0.96110132732743
"Tmem88b",0.0540788760964092,0.22260425757574,0.0259146425527836,0.872108951901514,0.961224609233104
"Ppp1r2",0.0232254639491877,6.54840205886371,0.0258615978466423,0.872238783492648,0.961251772492375
"Rtf1",-0.0225136550338769,5.78567084115928,0.02583778568702,0.872297110270986,0.961251772492375
"Gm46270",0.0510431481914774,0.102987713534722,0.0258287986106831,0.872319130863086,0.961251772492375
"Pex12",-0.0271029347948862,3.68030412305114,0.0257992430748111,0.872391577069727,0.961263454019195
"Gabre",-0.06950423230149,-1.23956574073476,0.0257063827586546,0.872619472656232,0.961388009770869
