"","logFC","logCPM","LR","PValue","FDR"
"Nus1",0.0581751731098156,4.89946232174426,0.227261765224201,0.633561663472455,0.854659492560122
"3425401B19Rik",0.0628730308356177,9.02533327725566,0.227239690715379,0.633578152749115,0.854659492560122
"Git1",0.0500671702882703,5.81441956512375,0.226439541896202,0.634176514718576,0.855359758620512
"Ift20",-0.0592925338678236,3.38742840013742,0.226327752996198,0.634260215139404,0.855359758620512
"Morn1",-0.0913856628556122,1.93112762295204,0.226222565029797,0.634338996352219,0.855359758620512
"Ints13",0.0586871589954792,3.61521323877429,0.226037899444608,0.634477357186677,0.855359758620512
"Champ1",0.0567452595843684,3.38964000950656,0.225995625801789,0.634509040493172,0.855359758620512
"Slc39a11",-0.100793745541798,1.56215493314425,0.225959331437762,0.63453624534042,0.855359758620512
"Prc1",0.115488351815856,0.436302279975445,0.225918377417131,0.634566946102143,0.855359758620512
"Srrm2",-0.0601161319192682,8.62141381724655,0.225902921927515,0.634578533038114,0.855359758620512
"Gm10382",0.0861704330021899,1.95684695978751,0.22588445287097,0.634592379873796,0.855359758620512
"Gm41553",-0.122331171669071,0.331203356561098,0.225481463289325,0.634894686816011,0.855359758620512
"Mtmr3",-0.049511401488671,6.75328207515911,0.22547732948496,0.634897789548439,0.855359758620512
"Gm12248",-0.1865303121271,-0.942909470057092,0.22543503523163,0.634929536583109,0.855359758620512
"Creb1",-0.0562145733639141,3.92736092301062,0.225348939722942,0.634994173120007,0.855359758620512
"Gm35456",-0.123605484445219,0.597845670062578,0.225335935991249,0.6350039370371,0.855359758620512
"Atp6v0b",-0.047702972485575,5.54721549096324,0.225302279111427,0.635029210077084,0.855359758620512
"Csf2rb2",0.112784263154305,1.42753171706556,0.225255212500297,0.635064556398974,0.855359758620512
"Rrp12",0.0640596098449065,6.52083895862522,0.225213691798956,0.635095741581943,0.855359758620512
"Mosmo",-0.0567943766488604,3.9335435870367,0.225192140290908,0.635111929780932,0.855359758620512
"Rbm38",0.0647891559740456,7.15938691531629,0.225167485506077,0.635130450139071,0.855359758620512
"Eif2s3x",0.0483555475503451,5.68463567447184,0.225054513896744,0.635215328853772,0.855400832366221
"Mgat3",0.101180475332818,1.36499388498641,0.224883589698714,0.635343798588693,0.85550059508647
"Gm14421",-0.116380704081017,0.358244866508006,0.224667850714405,0.635506037335779,0.855645807351861
"Zfp442",-0.0919976421465661,1.81270123002923,0.224422555574292,0.635690618663803,0.85582107425382
"Itpripl1",0.0949321972274863,2.12409412907692,0.224312048248523,0.635773814313127,0.855853930052318
"Khnyn",-0.0561369915047457,3.88677514325692,0.224105235819237,0.635929580881817,0.855853930052318
"Phf2os1",0.0959728610567985,1.57551191223859,0.22396660853465,0.636034041159586,0.855853930052318
