"","logFC","logCPM","LR","PValue","FDR"
"Fam110a",0.0537997708768464,1.16267479953148,0.0330481625153181,0.85574632723536,0.999801237389661
"Kras",-0.025355976020884,4.26968850698122,0.0329885816210407,0.855874994909801,0.999801237389661
"Gm10193",-0.0404698546249091,2.33272651199873,0.0329513006218241,0.855955565994412,0.999801237389661
"Nifk",0.0224221783780952,4.03389717078835,0.0329401228943453,0.855979732289084,0.999801237389661
"Cd79a",-0.129028037281735,-1.0580938216652,0.0329368071210911,0.855986901819558,0.999801237389661
"Hoxa5",0.0506690662169461,1.49872291321902,0.032902162747912,0.856061833918543,0.999801237389661
"Necap2",0.025309258701842,3.88930867591521,0.0328846892356243,0.856099642728499,0.999801237389661
"Kctd3",-0.0234183167785334,4.15881167177599,0.0328768028353146,0.856116710549904,0.999801237389661
"Gm46735",0.0563154857922614,0.45543739407005,0.0328502388090679,0.856174216225214,0.999801237389661
"Msantd3",-0.0245562876548818,3.88905550980959,0.0328306107652203,0.856216722348705,0.999801237389661
"Cxcl10",-0.0941617037354919,0.73309936201747,0.0328097255167172,0.856261965464764,0.999801237389661
"Galk1",0.04558783606962,1.83075367244278,0.0327573878975972,0.856375408325645,0.999801237389661
"Exoc3l4",-0.0644227288642364,0.538733816447716,0.0327432545038651,0.856406058793106,0.999801237389661
"Mrgbp",-0.0380096771512736,2.5430831076122,0.0326991557046761,0.85650173785099,0.999801237389661
"Txndc16",-0.0245064820762732,4.43699246976456,0.0326879111305183,0.856526145325232,0.999801237389661
"Stard9",-0.0367741028620556,3.1725949647504,0.0326748701349198,0.856554457542248,0.999801237389661
"Gm4786",0.0270041091164665,3.82372379023029,0.0326173027869707,0.856679506984971,0.999801237389661
"Sh2b3",-0.0212066332840935,4.68505774500035,0.0325735084686265,0.856774714595253,0.999801237389661
"Adk",0.0286089873470018,5.69278439280372,0.0325279292679541,0.85687387269759,0.999801237389661
"Gm6570",0.0788982869437169,-1.00253854543775,0.032518644787018,0.856894079990549,0.999801237389661
"Mettl7a3",-0.069339398049534,-0.758687680806531,0.0325185923937608,0.856894194030781,0.999801237389661
"Strip2",-0.0579200373101199,-0.164499088991626,0.0325104304206347,0.856911960706459,0.999801237389661
"Tead4",-0.0470749222619557,2.72255836717188,0.0324688548887941,0.85700249651791,0.999801237389661
"Stx12",-0.0223547847255283,5.29497540274191,0.0324560549403756,0.85703038202043,0.999801237389661
"Cep126",-0.0544309666201663,1.85273597811733,0.0323909450559565,0.85717231601505,0.999801237389661
"B230206L02Rik",-0.0466035212061167,1.79489319155444,0.0322546886190871,0.857469820782119,0.999801237389661
"Zfp825",-0.0392027410350779,2.41544757686145,0.0322478177106986,0.857484840011726,0.999801237389661
"Pter",0.0227405283014543,4.19326308264085,0.0322147277358562,0.857557195063397,0.999801237389661
"Ap2a1",-0.0238564588915808,6.6273819736233,0.0322072535865638,0.857573543463816,0.999801237389661
"Cited1",-0.0897259751417478,-1.36664603374772,0.0322007516158322,0.857587766985518,0.999801237389661
"Slc30a1",-0.0261373315955903,3.42775088605883,0.032159042488042,0.85767904393055,0.999801237389661
"Nsa2",-0.0213180418268418,4.51150625332476,0.0321423087957835,0.85771568139119,0.999801237389661
"Kctd13",-0.0459249494059951,1.47582751365558,0.0321183688444897,0.857768113662216,0.999801237389661
"Noc3l",-0.031574719768308,3.06321868883736,0.0321129692103934,0.857779942500149,0.999801237389661
"G6pc3",0.0239511469255601,5.50209839427236,0.0320065348145846,0.858013315415617,0.999801237389661
"Prelid1",-0.0273260290458566,3.34229366558932,0.0319931576568244,0.858042675093945,0.999801237389661
"Acbd5",0.0216435746440323,5.35902945556771,0.0319460905031361,0.8581460266813,0.999801237389661
"Gm39860",-0.0729072245433492,-1.26637971004361,0.0317539838471916,0.858568677644365,0.999801237389661
"Nsdhl",-0.0419167794633462,2.08895940378281,0.0317496678292737,0.858578188380478,0.999801237389661
"Lurap1",-0.0497186935449984,1.06879690210829,0.0317273474159598,0.858627384078233,0.999801237389661
"Gm11964",0.0299039909788202,3.37297347704983,0.0316648906975807,0.858765137854082,0.999801237389661
"Abcf1",0.0252972028150583,7.22777886176208,0.0316413247601801,0.858817151012961,0.999801237389661
"Msl3l2",-0.0776018096829476,-0.351656567599475,0.0316317329538869,0.858838327127058,0.999801237389661
"Eef1akmt4",0.056484002649934,0.622706561970157,0.0316038280776541,0.858899952388287,0.999801237389661
"Vkorc1",-0.039307923863972,2.6866096890131,0.0315769705498496,0.858959291191651,0.999801237389661
"Fgf6",0.0510086806053891,0.568977579443289,0.0315689467794521,0.858977023894562,0.999801237389661
"Abracl",0.0573259380586567,0.00622296944466391,0.0315406422364899,0.859039596106685,0.999801237389661
"Adra1d",0.066316303226898,-0.0540586765573741,0.0315339094079707,0.859054484481692,0.999801237389661
"Pdk2",-0.0232553598677161,8.86366242961526,0.0315219975626562,0.859080829288262,0.999801237389661
"Layn",0.0554730703774676,0.211394124234498,0.0314909223819113,0.859149580822981,0.999801237389661
"Borcs5",-0.0226955029713548,4.03987856071515,0.03147441361119,0.859186119487199,0.999801237389661
"Tgfb1i1",0.0437950566455537,2.28592310929107,0.0314300208388465,0.859284422531096,0.999801237389661
"Entpd5",-0.0214782132426715,4.39426950897342,0.0313977956854732,0.859355826548037,0.999801237389661
"Vps33a",0.0230135237955227,6.02611671681608,0.0313725872845083,0.859411709298567,0.999801237389661
"Ints12",0.0263507383905976,3.43316344210773,0.0313699820821758,0.859417485910385,0.999801237389661
"Fkrp",-0.0241172964280074,6.27707283137807,0.0313469972050981,0.85946846185482,0.999801237389661
"Copb2",-0.0238541744476939,6.4888197346616,0.0313436394051578,0.859475910409177,0.999801237389661
"Blcap",-0.0237254762748372,5.0638883352811,0.0313177338191295,0.859533390198553,0.999801237389661
"Creg1",0.0250545234057296,5.94527503689925,0.0313134257698522,0.859542951354641,0.999801237389661
"Nudt8",0.028530621266591,3.77682135473347,0.0313010224290693,0.859570482747639,0.999801237389661
"Gm44180",0.0525915054952064,0.359805906284551,0.031247405803845,0.859689559030617,0.999801237389661
"Alpk3",0.0273631794719115,8.83337233607814,0.0312123120098704,0.859767555315466,0.999801237389661
"AW209491",0.0242716418641673,3.86402518655575,0.0311656255602859,0.85987138650713,0.999801237389661
"Gm46764",-0.069302682303041,-1.12938888293521,0.0311498881933656,0.859906404659407,0.999801237389661
"Tmem106b",-0.0232430912631398,6.19862956398154,0.0311455253297055,0.859916114341936,0.999801237389661
"Ms4a6c",0.0613430616372524,0.304039331741789,0.0311330562006766,0.859943868625271,0.999801237389661
"Ift20",-0.026185604382599,3.39545243826089,0.0309839566087335,0.860276185417959,0.999801237389661
