"","logFC","logCPM","LR","PValue","FDR"
"LOC118567672",-0.216507222731719,-0.542266944853517,0.24868002645963,0.618006048677187,0.889281878608594
"Rab11a",-0.0582415000482784,5.41678467583681,0.248657883739611,0.618021692124809,0.889281878608594
"Syp",-0.0845019330851555,2.24758020513594,0.248502984463687,0.618131150105841,0.889346201581479
"Rprd1b",0.0533069356739787,5.54735814156554,0.24843408173038,0.618179853201083,0.889346201581479
"Snx10",0.103923311943007,2.15308109264213,0.248263290947295,0.618300611041492,0.889405595424087
"Macir",0.0835670005417644,3.45432339373572,0.248171301834881,0.618365673545702,0.889405595424087
"B4galnt3",-0.118348158258121,1.29970460129982,0.248105439767748,0.618412266033312,0.889405595424087
"Senp8",-0.0851910950968771,2.23347243476889,0.247990313708993,0.618493727652373,0.889405595424087
"Hivep3",0.0967033128304373,2.15898931837443,0.247974663568783,0.618504803298679,0.889405595424087
"Hddc3",-0.0702389017333879,3.46234050135166,0.247816924148585,0.618616460270597,0.889446591214505
"Ranbp2",-0.0658240054051869,6.6604428359297,0.247774096385033,0.618646783861897,0.889446591214505
"Angpt4",-0.245684504690094,-1.90663262646048,0.247683851268306,0.618710691345014,0.889456901257751
"Pcnx3",0.0611565051905311,4.70506052689801,0.247596996900629,0.618772211373272,0.889463777526021
"Cnr2",0.193735019956242,-1.4702255330848,0.24724772941447,0.619019737871259,0.889738005923511
"Slc19a2",-0.0784249117842113,2.96398635701075,0.247062033116213,0.619151429971747,0.889829467856255
"Gatc",0.0594406660147088,4.87406797357844,0.24699794924549,0.619196891295776,0.889829467856255
"Gpr20",-0.208852972462489,-1.48577836186282,0.24678187113262,0.619350232095083,0.889968248263484
"Dtx3",-0.0561061118389798,4.85162723831204,0.24649774255347,0.619551992651689,0.890094733500214
"Itgb1bp2",0.0675924422282377,6.56838723205578,0.246397894930112,0.619622929166486,0.890094733500214
"Tlk2",-0.0529801414054899,5.62074489085009,0.246314978142998,0.619681850824076,0.890094733500214
"Grcc10",0.0595333878354787,5.67280592272009,0.246251958708442,0.619726641453224,0.890094733500214
"Trp53rkb",0.0750014107898162,2.65396569464185,0.246203503401321,0.619761085586658,0.890094733500214
"Gm40106",-0.199021793974203,-0.788130229507815,0.246178418256318,0.619778918854904,0.890094733500214
"Gigyf1",0.0582665290448692,6.10392031440765,0.245665036625004,0.620144135688204,0.89049276632198
"Zfp428",-0.103528764265443,1.67980119155598,0.245629158758605,0.62016967676873,0.89049276632198
"Sirt7",0.0748022239064348,2.76657834750811,0.245361991870266,0.620359943210244,0.890543542002765
"Psme4",0.07180470675282,8.06313080814484,0.245245014608258,0.620443290727423,0.890543542002765
"Cped1",0.0523538579835767,5.48732068420428,0.245237981294698,0.620448302825385,0.890543542002765
"Ppif",-0.073789138584519,4.67293331818844,0.245133990082099,0.620522419756592,0.890543542002765
"Gm38621",-0.172740341916915,-0.0173248303524752,0.24504498389024,0.620585872067092,0.890543542002765
"Adar",-0.0800443705044211,2.58728224025235,0.245038260421209,0.620590665795588,0.890543542002765
"Lcor",-0.0789799345191503,3.26739793527548,0.245021411948901,0.62060267885311,0.890543542002765
"Gm52354",-0.102699853540536,1.66163089485781,0.24489410391877,0.620693466836172,0.890586755237549
"Ssr1",-0.0559078348725337,5.13068501811075,0.244714514095966,0.620821588829604,0.890586755237549
"Zfp282",-0.0609243003209179,3.96295640543314,0.244668570993582,0.620854374707111,0.890586755237549
"Proser1",-0.0695235974747534,3.33113749339416,0.244660650513438,0.620860027300579,0.890586755237549
"Gm46294",0.207124817333877,-1.81742175352697,0.244548909697405,0.620939785287658,0.890619671908016
"Srbd1",0.0845052764796424,2.42079502081848,0.244467267710382,0.620998073771845,0.890621791466583
"Tmem40",-0.24585836158893,-2.00101771757229,0.244323006312186,0.621101099145615,0.890639286195063
"Gm26799",-0.24138361127199,-1.88154204767119,0.244290530388545,0.621124297292156,0.890639286195063
"Cbx5",0.0596257521681534,5.20858119761923,0.244207245673553,0.621183797858819,0.890639286195063
"Rps12-ps15",-0.2045046841211,-1.50652437095199,0.244132064948769,0.621237519585572,0.890639286195063
"Icam2",-0.105922548944341,2.07173086461928,0.24405141249437,0.621295162677473,0.890640477806762
"A930037H05Rik",0.177938662865503,-0.835178504741335,0.243830311610633,0.621453246414977,0.890769826782775
"Arl8a",-0.0731061718895425,4.51485406606892,0.243766294099586,0.621499034595266,0.890769826782775
"Tm2d2",-0.0546227530767572,5.19116257342732,0.243583526630818,0.621629799207415,0.890875798717858
"Rspo1",-0.254340061240111,-1.40948195193366,0.243342752781093,0.621802158792515,0.890943979267996
"Zfp280c",-0.0871100025279257,2.45553851643062,0.243282864615892,0.621845046603819,0.890943979267996
